@RELATION touch

@ATTRIBUTE pressure		REAL
@ATTRIBUTE size		 	REAL
@ATTRIBUTE touchmajor	REAL
@ATTRIBUTE touchminor	REAL
@ATTRIBUTE duration		REAL
@ATTRIBUTE flytime		REAL
@ATTRIBUTE shake		REAL
@ATTRIBUTE orientation	INTEGER
@ATTRIBUTE type 		INTEGER
@ATTRIBUTE class 	{Navid,Others}

@DATA
1.0,0.01372549,1.7438616,1.6741072,104,340,11.51062,1,1,Others
1.0,0.015686275,2.1701388,1.7361112,136,444,3.8397088,1,1,Others
1.0,0.017156864,2.1972656,2.0751953,112,677,11.971043,1,1,Others
1.0,0.010784314,1.3427734,1.3427734,113,161,46.443012,1,1,Others
1.0,0.014379086,1.8446181,1.7361112,113,2055,34.92367,1,1,Others
1.0,0.012044818,1.5345982,1.4648438,92,414,67.50327,1,1,Others
1.0,0.01372549,1.7438616,1.6741072,92,477,8.748036,1,1,Others
1.0,0.012941177,1.6601563,1.5625,88,0,40.76079,1,1,Others
1.0,0.014950981,2.0141602,1.7089844,102,230,37.8328,1,1,Others
1.0,0.01127451,1.4648438,1.3427734,99,992,34.132164,1,1,Others
1.0,0.012605042,1.6043527,1.5345982,80,231,10.488829,1,1,Others
1.0,0.009558824,1.2207031,1.159668,98,1232,58.692772,1,1,Others
1.0,0.013289761,1.7361112,1.5733507,115,104,27.710642,1,1,Others
1.0,0.015250545,1.953125,1.8446181,125,728,2.726092,1,1,Others
1.0,0.01495098,2.2583008,1.4648438,102,406,90.3368,1,1,Others
1.0,0.01372549,2.0228794,1.3950893,101,322,20.065762,1,1,Others
1.0,0.014005602,1.8833705,1.6043527,113,0,15.733311,1,1,Others
1.0,0.01127451,1.5869141,1.2207031,113,342,19.837652,1,1,Others
1.0,0.015441177,2.0751953,1.7700195,123,1198,29.442245,1,1,Others
1.0,0.009803922,1.3253348,1.1160715,103,288,33.899246,1,1,Others
1.0,0.011519608,1.4648438,1.4038086,122,1138,36.833836,1,1,Others
1.0,0.014005602,1.953125,1.5345982,88,1118,28.789812,1,1,Others
1.0,0.010784314,1.4648438,1.2207031,103,208,4.028678,1,1,Others
1.0,0.014379085,1.8717448,1.7089844,76,721,40.607544,1,1,Others
1.0,0.015966387,2.3018973,1.6741072,90,92,177.25879,1,1,Others
1.0,0.016470589,2.0996094,2.0019531,155,0,47.491573,1,1,Others
1.0,0.016122006,2.1158855,1.8988715,110,1181,4.719358,1,1,Others
1.0,0.014285714,1.813616,1.7438616,81,320,46.373154,1,1,Others
1.0,0.014565826,2.1623883,1.4648438,87,1283,33.68312,1,1,Others
1.0,0.01232493,1.6043527,1.4648438,91,208,29.312204,1,1,Others
1.0,0.015126051,1.953125,1.813616,89,1615,19.085857,1,1,Others
1.0,0.0125,1.5869141,1.5258789,123,1473,44.010994,1,1,Others
1.0,0.012990196,1.6479492,1.5869141,103,477,44.60888,1,1,Others
1.0,0.014005602,1.813616,1.6741072,103,218,10.740423,1,1,Others
1.0,0.015686275,1.953125,1.953125,98,0,50.789593,1,2,Others
1.0,0.014845938,1.953125,1.7438616,92,219,58.274,1,2,Others
1.0,0.014845938,2.0228794,1.6741072,88,1261,3.2542052,1,2,Others
1.0,0.014845938,1.953125,1.7438616,91,277,66.85693,1,2,Others
1.0,0.016526612,2.4414063,1.6741072,99,1952,11.733924,1,2,Others
1.0,0.014565826,1.813616,1.813616,91,435,137.15349,1,2,Others
1.0,0.013445378,1.6741072,1.6741072,91,426,25.082088,1,2,Others
1.0,0.015294118,2.2460938,1.5625,127,230,31.508636,1,2,Others
1.0,0.01459695,2.1158855,1.5190972,145,0,32.3329,1,2,Others
1.0,0.012418301,1.5733507,1.5190972,125,448,67.83567,1,2,Others
1.0,0.009313726,1.2207031,1.0986328,148,436,4.0287237,1,2,Others
1.0,0.012009804,1.5869141,1.4038086,99,752,28.707125,1,2,Others
1.0,0.013480392,1.7089844,1.6479492,125,322,0.4560834,1,2,Others
1.0,0.01285403,1.6276041,1.5733507,121,846,63.41075,1,2,Others
1.0,0.0162465,2.0228794,2.0228794,100,1263,37.21681,1,2,Others
1.0,0.015250545,2.1701388,1.6276041,126,486,73.42216,1,2,Others
1.0,0.0154061625,2.092634,1.7438616,101,0,57.70935,1,1,Others
1.0,0.015196078,2.1972656,1.5869141,102,160,25.310106,1,1,Others
1.0,0.014052288,1.7903646,1.7089844,65,972,2.762446,1,1,Others
1.0,0.01512605,1.8833705,1.8833705,91,93,39.903366,1,1,Others
1.0,0.015686275,2.0141602,1.8920898,115,230,52.558445,1,1,Others
1.0,0.011764706,1.4648438,1.4648438,87,1316,28.89161,1,1,Others
1.0,0.011764706,1.6043527,1.3253348,91,138,60.083027,1,1,Others
1.0,0.013445378,1.7438616,1.6043527,76,781,2.0148966,1,1,Others
1.0,0.014052288,1.953125,1.546224,90,0,52.71852,1,1,Others
1.0,0.009803922,1.3020834,1.1393229,69,330,3.6138859,1,1,Others
1.0,0.0120915035,1.546224,1.4648438,79,92,28.958412,1,1,Others
1.0,0.0154411765,2.1362305,1.7089844,100,972,2.4889956,1,1,Others
1.0,0.013165266,1.6741072,1.6043527,91,320,52.37318,1,1,Others
1.0,0.013071896,1.7903646,1.4648438,126,219,2.647409,1,1,Others
1.0,0.012885154,1.6741072,1.5345982,124,93,34.57047,1,1,Others
1.0,0.015686275,2.371652,1.5345982,81,373,14.229675,1,1,Others
1.0,0.018207284,2.4414063,2.092634,124,0,4.5509577,1,1,Others
1.0,0.010239651,1.3020834,1.2478299,137,184,28.891563,1,1,Others
1.0,0.014285714,1.8833705,1.6741072,79,1095,5.179781,1,1,Others
1.0,0.013165266,1.6741072,1.6043527,91,342,1.9381387,1,1,Others
1.0,0.015686275,2.4414063,1.4648438,65,1347,41.840427,1,1,Others
1.0,0.013165266,1.8833705,1.3950893,79,104,65.32751,1,1,Others
1.0,0.012254902,1.5258789,1.5258789,114,331,72.94481,1,1,Others
1.0,0.013165266,1.813616,1.4648438,92,288,49.897934,1,1,Others
1.0,0.013398693,1.7089844,1.6276041,88,781,16.900278,1,1,Others
1.0,0.01512605,1.8833705,1.8833705,91,218,22.345816,1,1,Others
1.0,0.013445378,1.7438616,1.6043527,98,0,27.533333,1,1,Others
1.0,0.012745099,1.8554688,1.3183594,124,232,53.754356,1,1,Others
1.0,0.017156864,2.1362305,2.1362305,112,607,108.30906,1,1,Others
1.0,0.014005602,1.7438616,1.7438616,89,1535,16.14953,1,1,Others
1.0,0.016557734,2.1158855,2.0073786,115,149,81.651306,1,1,Others
1.0,0.011204482,1.6043527,1.185826,87,1723,24.0393,1,1,Others
1.0,0.015686275,2.232143,1.6741072,89,711,77.81157,1,1,Others
1.0,0.015441177,1.953125,1.8920898,100,1586,16.430826,1,1,Others
1.0,0.011764706,1.4648438,1.4648438,89,573,24.528782,1,1,Others
1.0,0.01633987,2.061632,2.0073786,115,81,96.106926,1,1,Others
1.0,0.01764706,2.232143,2.1623883,110,0,6.727463,1,1,Others
1.0,0.012009804,1.5869141,1.4038086,110,1142,33.187904,1,1,Others
1.0,0.01232493,1.7438616,1.3253348,78,384,0.11512866,1,1,Others
1.0,0.01764706,2.5111606,1.8833705,102,128,56.890762,1,1,Others
1.0,0.016911766,2.4414063,1.7700195,111,689,34.727768,1,1,Others
1.0,0.015686275,1.953125,1.953125,89,939,2.5082088,1,1,Others
1.0,0.015686275,2.3018973,1.6043527,77,523,84.57303,1,1,Others
1.0,0.014005602,2.0228794,1.4648438,91,310,71.82607,1,1,Others
1.0,0.016176471,2.319336,1.7089844,114,842,42.65401,1,1,Others
1.0,0.011204482,1.3950893,1.3950893,90,254,76.41311,1,1,Others
1.0,0.013071896,1.6276041,1.6276041,79,220,14.432345,1,1,Others
1.0,0.01503268,1.8717448,1.8717448,86,0,50.092342,1,1,Others
1.0,0.013445378,1.813616,1.5345982,80,277,39.045654,1,1,Others
1.0,0.013071896,1.7361112,1.5190972,111,797,25.719889,1,1,Others
1.0,0.015406163,1.953125,1.8833705,91,466,20.521753,1,1,Others
1.0,0.013165266,1.7438616,1.5345982,98,1006,50.62026,1,1,Others
1.0,0.015966387,2.092634,1.8833705,88,1179,13.496688,1,1,Others
1.0,0.015196078,2.1972656,1.5869141,103,550,70.58382,1,1,Others
1.0,0.01764706,2.3018973,2.092634,91,195,88.056046,1,1,Others
1.0,0.010084034,1.3253348,1.185826,112,596,13.43916,1,1,Others
1.0,0.0125,1.5869141,1.5258789,101,813,37.12107,1,1,Others
1.0,0.010784314,1.4648438,1.2207031,102,572,33.315533,1,1,Others
1.0,0.01372549,1.8310547,1.5869141,111,0,51.643593,1,1,Others
1.0,0.014901961,2.0507813,1.6601563,125,344,8.863119,1,1,Others
1.0,0.012990196,1.6479492,1.5869141,111,859,63.529205,1,1,Others
1.0,0.012254902,1.5869141,1.4648438,103,126,37.281128,1,1,Others
1.0,0.014005602,1.813616,1.6741072,110,1391,56.891964,1,1,Others
1.0,0.013165266,1.7438616,1.5345982,112,2097,70.198944,1,1,Others
1.0,0.016526612,2.1623883,1.953125,88,710,89.72328,1,1,Others
1.0,0.0148148155,2.2243924,1.4648438,125,150,14.707293,1,1,Others
1.0,0.01512605,2.0228794,1.7438616,91,127,40.769127,1,1,Others
1.0,0.014005602,1.7438616,1.7438616,90,0,14.564753,1,1,Others
1.0,0.015196078,1.8920898,1.8920898,115,113,40.994995,1,1,Others
1.0,0.01372549,1.7438616,1.6741072,99,1211,70.90518,1,1,Others
1.0,0.013445378,1.953125,1.3950893,100,1315,43.69995,1,1,Others
1.0,0.011519608,1.4648438,1.4038086,136,1058,62.591278,1,1,Others
1.0,0.0120915035,1.546224,1.4648438,78,517,36.590683,1,1,Others
1.0,0.009803922,1.2207031,1.2207031,114,311,18.925713,1,1,Others
1.0,0.013165266,1.6741072,1.6043527,102,243,34.87706,1,1,Others
1.0,0.011764706,1.5869141,1.3427734,111,783,24.174486,1,1,Others
1.0,0.014705882,2.1972656,1.4648438,79,374,24.517546,1,1,Others
1.0,0.014117648,1.7578125,1.7578125,89,0,32.574947,1,2,Others
1.0,0.01764706,2.2583008,2.1362305,114,241,42.769085,1,2,Others
1.0,0.013529412,1.7089844,1.6601563,135,1069,1.7265632,1,2,Others
1.0,0.012990196,1.8310547,1.4038086,100,1494,48.000187,1,2,Others
1.0,0.016526612,2.3018973,1.813616,114,160,46.66474,1,2,Others
1.0,0.012885154,1.7438616,1.4648438,92,104,103.29273,1,2,Others
1.0,0.012745098,1.6276041,1.546224,76,702,9.668882,1,2,Others
1.0,0.010130719,1.3834635,1.1393229,68,362,23.596699,1,2,Others
1.0,0.014052288,2.0345051,1.4648438,88,0,19.951708,1,2,Others
1.0,0.013071896,1.7361112,1.5190972,115,476,43.665707,1,2,Others
1.0,0.011029412,1.5258789,1.2207031,134,1826,45.060707,1,2,Others
1.0,0.014215687,2.0141602,1.5258789,103,392,59.177517,1,2,Others
1.0,0.012885154,1.6043527,1.6043527,90,2180,51.912758,1,2,Others
1.0,0.014565826,2.092634,1.5345982,103,138,11.747262,1,2,Others
1.0,0.014950981,2.0141602,1.7089844,99,950,126.33481,1,2,Others
1.0,0.010784315,1.4648438,1.2207031,90,458,2.0719032,1,2,Others
1.0,0.013970588,1.7700195,1.7089844,111,0,14.9928255,1,2,Others
1.0,0.013507625,1.7361112,1.6276041,125,93,87.103294,1,2,Others
1.0,0.014161221,1.8988715,1.6276041,121,825,40.76075,1,2,Others
1.0,0.01092437,1.3950893,1.3253348,102,150,69.56744,1,2,Others
1.0,0.014052288,1.7903646,1.7089844,76,1638,3.5682092,1,2,Others
1.0,0.014285714,1.813616,1.7438616,87,780,4.766252,1,2,Others
1.0,0.011204482,1.4648438,1.3253348,114,81,22.801943,1,2,Others
1.0,0.01232493,1.6043527,1.4648438,90,531,26.539452,1,2,Others
1.0,0.01254902,1.5625,1.5625,88,0,10.516577,1,1,Others
1.0,0.00952381,1.2555803,1.1160715,100,1136,18.013546,1,1,Others
1.0,0.012745098,1.6479492,1.5258789,102,242,22.501062,1,1,Others
1.0,0.01372549,1.8988715,1.5190972,125,47,11.519306,1,1,Others
1.0,0.015686275,1.953125,1.953125,63,1913,61.15885,1,1,Others
1.0,0.015686275,2.232143,1.6741072,91,174,9.348869,1,1,Others
1.0,0.009803922,1.3253348,1.1160715,89,1638,1.7411492,1,1,Others
1.0,0.014005602,2.0228794,1.4648438,92,114,25.048576,1,1,Others
1.0,0.01372549,1.8833705,1.5345982,76,741,34.186474,1,1,Others
1.0,0.014460784,2.0141602,1.5869141,114,466,4.374018,1,1,Others
1.0,0.012605042,1.6741072,1.4648438,91,116,33.627598,1,1,Others
1.0,0.014565826,1.813616,1.813616,100,0,21.808502,1,1,Others
1.0,0.015250545,2.1158855,1.6818576,126,351,5.759608,1,1,Others
1.0,0.014705882,2.1362305,1.5258789,110,929,34.63745,1,1,Others
1.0,0.016122006,2.1701388,1.8446181,136,81,111.84347,1,1,Others
1.0,0.015931373,2.380371,1.5869141,87,910,45.675858,1,1,Others
1.0,0.01512605,2.232143,1.5345982,114,456,47.999165,1,1,Others
1.0,0.01372549,1.953125,1.4648438,75,826,38.445316,1,1,Others
1.0,0.010130719,1.3834635,1.1393229,80,320,48.56814,1,1,Others
1.0,0.014565826,2.1623883,1.4648438,114,353,24.895414,1,1,Others
1.0,0.013725491,1.7578125,1.6601563,76,0,1.5810751,1,2,Others
1.0,0.011519608,1.5869141,1.2817383,113,1063,104.01989,1,2,Others
1.0,0.013507625,1.7361112,1.6276041,125,321,14.59326,1,2,Others
1.0,0.011519608,1.5258789,1.3427734,103,394,14.187893,1,2,Others
1.0,0.010675382,1.5190972,1.1393229,120,806,36.501766,1,2,Others
1.0,0.013507625,1.6818576,1.6818576,137,219,20.222803,1,2,Others
1.0,0.016122006,2.061632,1.953125,124,672,58.916035,1,2,Others
1.0,0.015686275,2.1701388,1.7361112,114,104,59.627033,1,2,Others
1.0,0.017366948,2.5809152,1.7438616,101,0,13.274769,1,2,Others
1.0,0.011764706,1.5190972,1.4105903,137,230,46.25686,1,2,Others
1.0,0.013165266,1.813616,1.4648438,91,2065,36.499874,1,2,Others
1.0,0.014565826,1.813616,1.813616,79,184,25.310106,1,2,Others
1.0,0.016911766,2.1362305,2.0751953,101,2086,26.297022,1,2,Others
1.0,0.01764706,2.4414063,1.953125,114,218,2.647455,1,2,Others
1.0,0.014313726,1.8554688,1.7089844,133,1271,20.949198,1,2,Others
1.0,0.014460784,2.0141602,1.5869141,101,700,25.208134,1,2,Others
1.0,0.023529414,6.595229,5.3960967,83,0,15.86153,1,1,Others
1.0,0.025490196,7.423202,5.567402,123,549,3.144923,1,1,Others
1.0,0.021176472,6.395374,4.3968196,84,1172,46.978638,1,1,Others
1.0,0.020261439,5.662571,4.6632934,113,672,32.09028,1,1,Others
1.0,0.023529412,6.661848,5.3294783,84,1574,9.434749,1,1,Others
1.0,0.02418301,6.9949403,5.3294787,83,665,44.23183,1,1,Others
1.0,0.024509806,6.9949403,5.4960246,65,395,17.550678,1,1,Others
1.0,0.02117647,6.795085,3.997109,83,301,34.594234,1,1,Others
1.0,0.0254902,6.9949403,5.995663,64,0,12.9769535,1,2,Others
1.0,0.025490198,6.9949403,5.995663,55,185,16.26599,1,2,Others
1.0,0.024836605,6.9949403,5.662571,64,1373,35.510662,1,2,Others
1.0,0.027450984,8.32731,5.662571,64,177,49.57994,1,2,Others
1.0,0.025980394,7.494579,5.745844,94,2092,13.379409,1,2,Others
1.0,0.025882354,7.394651,5.795808,83,214,26.173954,1,2,Others
1.0,0.024705883,6.9949403,5.595952,99,180,103.12718,1,2,Others
1.0,0.025490198,7.494579,5.4960246,74,136,1.5960733,1,2,Others
1.0,0.022549022,6.745121,4.746567,111,0,17.956535,1,1,Others
1.0,0.024836602,7.4945793,5.162932,93,310,14.631198,1,1,Others
1.0,0.023529414,6.745121,5.2462053,84,1402,4.1593337,1,1,Others
1.0,0.02418301,6.661848,5.662571,101,790,6.4927945,1,1,Others
1.0,0.025490198,7.394651,5.595952,94,1411,1.7957091,1,1,Others
1.0,0.025000002,7.2447596,5.4960246,85,1545,9.028993,1,1,Others
1.0,0.024509806,6.9949403,5.4960246,113,864,4.362272,1,1,Others
1.0,0.02464986,7.280448,5.2818937,94,481,0.40929544,1,1,Others
1.0,0.023529412,6.661848,5.3294783,84,348,16.33338,1,1,Others
1.0,0.025000002,7.2447596,5.4960246,73,0,32.54929,1,2,Others
1.0,0.02401961,6.9949403,5.2462053,64,167,77.45955,1,2,Others
1.0,0.022058824,6.9949403,4.246928,84,1200,0.7101742,1,2,Others
1.0,0.0254902,7.661125,5.3294787,56,165,10.4620075,1,2,Others
1.0,0.024369748,6.9949408,5.424648,93,2035,5.733972,1,2,Others
1.0,0.025882354,7.394651,5.795808,84,242,22.545496,1,2,Others
1.0,0.02156863,6.4953017,4.4967475,73,147,5.63328,1,2,Others
1.0,0.022352943,6.395374,4.996386,66,108,68.83328,1,2,Others
1.0,0.026666667,7.794362,5.795808,84,0,48.391224,1,1,Others
1.0,0.024183007,6.9949403,5.3294787,83,338,29.115864,1,1,Others
1.0,0.019607844,5.995663,3.9971087,84,626,6.136433,1,1,Others
1.0,0.022549022,6.4953017,4.996386,85,529,25.66668,1,1,Others
1.0,0.02392157,6.795085,5.3960967,94,2302,6.5942335,1,1,Others
1.0,0.022745099,6.595229,4.996386,95,472,13.966263,1,1,Others
1.0,0.024183007,6.9949403,5.3294783,84,510,7.7459087,1,1,Others
1.0,0.023137257,6.595229,5.1962414,92,282,22.20267,1,1,Others
1.0,0.024509806,6.9949403,5.4960246,112,435,27.188387,1,1,Others
1.0,0.023529414,6.745121,5.2462053,84,453,13.8985405,1,1,Others
1.0,0.025000002,7.2447596,5.4960246,103,0,57.975212,1,1,Others
1.0,0.019117648,5.995663,3.7472894,64,281,24.341017,1,1,Others
1.0,0.022549022,6.745121,4.746567,74,1164,40.68115,1,1,Others
1.0,0.02254902,6.9949403,4.4967475,83,444,2.0290532,1,1,Others
1.0,0.023529414,6.9949403,4.996386,103,1776,16.536278,1,1,Others
1.0,0.02401961,6.9949403,5.2462053,85,78,7.617937,1,1,Others
1.0,0.022745099,7.194796,4.3968196,83,1115,66.55073,1,1,Others
1.0,0.023529412,6.9949403,4.996386,74,406,46.978638,1,1,Others
1.0,0.023039218,6.745121,4.996386,91,187,52.855057,1,1,Others
1.0,0.025000002,6.9949403,5.745844,94,0,46.878044,1,2,Others
1.0,0.02117647,6.795085,3.997109,83,396,12.883988,1,2,Others
1.0,0.025490198,7.494579,5.4960246,78,1605,21.628292,1,2,Others
1.0,0.022058824,6.9949403,4.246928,103,271,15.693152,1,2,Others
1.0,0.022058826,6.4953017,4.746567,64,223,8.927508,1,2,Others
1.0,0.021568632,5.995663,4.996386,36,147,4.8287077,1,2,Others
1.0,0.02418301,6.9949403,5.3294787,65,1191,72.71643,1,2,Others
1.0,0.024509806,6.9949403,5.4960246,55,146,0.69828826,1,2,Others
1.0,0.02679739,7.661125,5.995663,104,0,48.188427,1,1,Others
1.0,0.022875817,6.9949403,4.6632934,64,281,48.98135,1,1,Others
1.0,0.02254902,6.828394,4.6632934,83,1288,1.4964541,1,1,Others
1.0,0.020784315,6.1955185,4.3968196,101,407,88.26079,1,1,Others
1.0,0.024509806,6.9949403,5.4960246,84,1144,35.710182,1,1,Others
1.0,0.0254902,7.328033,5.662571,85,78,49.29251,1,1,Others
1.0,0.02509804,7.194796,5.595952,123,616,33.173935,1,1,Others
1.0,0.02509804,7.394651,5.3960967,92,224,47.781673,1,1,Others
1.0,0.023039218,6.745121,4.996386,66,1181,31.18494,1,1,Others
1.0,0.022549022,6.4953017,4.996386,75,424,39.83624,1,1,Others
1.0,0.024313727,6.9949403,5.3960967,94,356,7.2028275,1,1,Others
1.0,0.018137256,5.4960246,3.7472894,94,0,10.55075,1,1,Others
1.0,0.02401961,6.9949403,5.2462053,112,473,27.391294,1,1,Others
1.0,0.025000002,7.2447596,5.4960246,74,147,27.060457,1,1,Others
1.0,0.02401961,6.9949403,5.2462053,73,1585,35.101395,1,1,Others
1.0,0.024313727,6.795085,5.595952,93,329,23.33334,1,1,Others
1.0,0.025245098,7.1198497,5.745844,131,483,5.478273,1,1,Others
1.0,0.021176472,6.395374,4.3968196,65,185,14.840117,1,1,Others
1.0,0.021568628,6.745121,4.246928,56,395,32.89505,1,1,Others
1.0,0.027058825,7.794362,5.995663,85,0,2.2131054,1,2,Others
1.0,0.025980394,7.494579,5.745844,75,204,140.9586,1,2,Others
1.0,0.023529414,6.745121,5.2462053,103,1392,0.8047528,1,2,Others
1.0,0.022549022,6.2454824,5.2462053,64,186,105.42533,1,2,Others
1.0,0.023039218,6.745121,4.996386,73,1413,9.959014,1,2,Others
1.0,0.024509806,6.9949403,5.4960246,73,138,25.139034,1,2,Others
1.0,0.02392157,6.595229,5.595952,75,213,66.293144,1,2,Others
1.0,0.024929972,7.2804484,5.424648,85,107,54.92582,1,2,Others
1.0,0.024183007,6.9949403,5.3294783,84,0,42.405838,1,2,Others
1.0,0.022058826,6.4953017,4.746567,66,116,43.89364,1,2,Others
1.0,0.020588236,6.328756,4.163655,93,2323,12.681126,1,2,Others
1.0,0.020915037,5.995663,4.663294,93,578,63.538357,1,2,Others
1.0,0.025490198,7.494579,5.4960246,74,1316,11.260822,1,2,Others
1.0,0.02392157,6.9949403,5.1962414,64,253,33.319286,1,2,Others
1.0,0.026797386,7.4945793,6.162209,85,175,91.74419,1,2,Others
1.0,0.02392157,6.795085,5.3960967,65,204,92.64962,1,2,Others
1.0,0.022222223,6.328756,4.996386,73,1960,9.637652,1,2,Others
1.0,0.02401961,6.9949403,5.2462053,85,264,30.983826,1,2,Others
1.0,0.018627452,5.995663,3.4974701,84,0,8.724635,1,1,Others
1.0,0.022549022,6.4953017,4.996386,94,405,8.927634,1,1,Others
1.0,0.024836602,7.161486,5.4960246,86,87,68.33457,1,1,Others
1.0,0.023529416,6.661848,5.3294787,64,2170,30.58137,1,1,Others
1.0,0.02647059,7.494579,5.995663,83,675,26.735237,1,1,Others
1.0,0.02401961,6.9949403,5.2462053,94,510,15.592495,1,1,Others
1.0,0.023529412,6.661848,5.3294787,82,2190,22.545418,1,1,Others
1.0,0.023529414,6.4953017,5.4960246,47,606,36.012043,1,1,Others
1.0,0.025490198,7.494579,5.4960246,54,1565,18.869589,1,1,Others
1.0,0.024509806,6.9949403,5.4960246,84,349,8.929167,1,1,Others
1.0,0.025882354,7.394651,5.795808,95,452,29.21745,1,1,Others
1.0,0.025490198,7.394651,5.595952,85,0,48.282955,1,2,Others
1.0,0.023529416,6.9949403,4.996386,83,386,6.438248,1,2,Others
1.0,0.024183007,6.9949403,5.3294787,103,828,29.273624,1,2,Others
1.0,0.024705883,7.194796,5.3960967,103,300,3.9573445,1,2,Others
1.0,0.025000002,7.2447596,5.4960246,56,2724,45.670975,1,2,Others
1.0,0.025490198,7.2447596,5.745844,84,501,100.33328,1,2,Others
1.0,0.024313727,6.9949403,5.3960967,84,338,23.333334,1,2,Others
1.0,0.024313727,7.194796,5.1962414,75,328,25.13911,1,2,Others
1.0,0.02679739,7.661125,5.995663,84,0,28.830194,1,2,Others
1.0,0.025000002,6.9949403,5.745844,84,88,24.341091,1,2,Others
1.0,0.021568628,5.995663,4.996386,84,1038,125.05263,1,2,Others
1.0,0.021078434,5.745844,4.996386,103,233,14.101439,1,2,Others
1.0,0.023529414,6.395374,5.595952,74,1700,8.115965,1,2,Others
1.0,0.023137257,6.395374,5.3960967,93,195,37.808456,1,2,Others
1.0,0.02156863,5.995663,4.996386,83,224,97.276924,1,2,Others
1.0,0.02401961,6.9949403,5.2462053,85,405,79.63769,1,2,Others
1.0,0.025163399,7.161486,5.662571,103,0,60.869576,1,1,Others
1.0,0.025816994,7.661125,5.4960246,93,598,0.10056656,1,1,Others
1.0,0.025770308,7.565956,5.567402,103,1901,43.420246,1,1,Others
1.0,0.023529412,6.4953017,5.4960246,123,654,17.202005,1,1,Others
1.0,0.02156863,5.995663,4.996386,85,443,51.94192,1,1,Others
1.0,0.024183007,6.9949403,5.3294783,84,376,7.041791,1,1,Others
1.0,0.025882354,7.194796,5.995663,84,434,9.536302,1,1,Others
1.0,0.02392157,6.795085,5.3960967,92,0,55.205097,1,2,Others
1.0,0.022875817,6.661848,4.996386,85,280,6.5941277,1,2,Others
1.0,0.022222223,6.328756,4.996386,75,1046,74.76813,1,2,Others
1.0,0.025000002,7.2447596,5.4960246,74,204,45.489914,1,2,Others
1.0,0.026715687,7.369669,6.2454824,122,1921,3.4786773,1,2,Others
1.0,0.02156863,5.995663,4.996386,64,118,81.78517,1,2,Others
1.0,0.020784315,5.595952,4.996386,74,598,28.50733,1,2,Others
1.0,0.020915033,5.662571,4.996386,47,97,15.826023,1,2,Others
1.0,0.024509806,6.9949403,5.4960246,94,0,20.018724,1,2,Others
1.0,0.02418301,6.661848,5.662571,45,319,17.043472,1,2,Others
1.0,0.02647059,7.494579,5.995663,104,1008,1.0144686,1,2,Others
1.0,0.025490198,7.2447596,5.745844,85,88,72.42466,1,2,Others
1.0,0.025,6.9949408,5.745844,104,1526,29.575563,1,2,Others
